GenusSpecies	Gene	Occurances	Program	Database	Auto	Date
Klebsiella pneumoniae	blaTEM-156	2	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaSHV-154	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaKPC-39	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaSHV-67	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaTEM-210	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaIMP-8	2	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaIMP-23	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaKPC-23	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaKPC-27	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaKPC-14	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaLEN-11	2	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaLEN-5	4	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaLEN-2	8	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaSHV-44	3	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	oqxB9	13	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaOKP-B-9	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaOKP-B-3	5	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaTEM-110	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaLEN-19	10	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaOKP-B-17	2	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaVIM-2	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaFOX-8	3	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaVIM-4	26	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaCTX-M-26	2	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaLEN-10	3	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	oqxB7	8	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaACC-1	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaCTX-M-121	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	mcr-3.4	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	mcr-3.20	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaCTX-M-40	3	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	aac(6')-Ia	3	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	aph(3')-Ib	3	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaOKP-A-4	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaLEN-9	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaOKP-B-18	2	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaOKP-A-11	2	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaOKP-B-8	7	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaLEN-13	5	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaOKP-B-1	21	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	oqxB8	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaLEN-7	2	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaVEB-5	42	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	qnrB95	2	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaSHV-210	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaOKP-B-10	4	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	aadA15	2	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaCTX-M-173	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	qnrS2	4	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	qnrD1	2	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	mcr-3.19	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	qepA8	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaTEM-10	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaOXA-58	2	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaSHV-194	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaSHV-100	2	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaTEM-33	16	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaCMY-13	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaTEM-169	6	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaACC-4	2	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaTEM-208	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaSHV-120	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaSHV-180	2	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaCTX-M-225	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaOXA-23	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaTEM-225	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaOXA-427	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	qnrE2	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	qepA1	8	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	dfrB9	3	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	rmtD1	4	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaCTX-M-71	2	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	lnu(G)	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	aadA4	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaCTX-M-36	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaCMY-30	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	qnrB32	2	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaOXA-534	3	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaCTX-M-10	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaTEM-82	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	cmlB	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaCTX-M-189	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaTEM-237	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaTEM-141	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaLEN-24	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	qnrB7	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	catA13	2	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaDHA-7	2	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaTEM-217	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaTEM-168	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaOKP-A-3	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaOKP-A-2	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	blaSHV-217	1	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	aph(3')-IIIa	3	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	sat4	2	abricate	ncbi	auto	20191102
Klebsiella pneumoniae	ybtS	3794	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	ybtX	3796	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	ybtQ	3800	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	ybtP	3797	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	ybtA	3801	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	irp2	3758	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	irp1	3761	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	ybtU	3798	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	ybtT	3798	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	ybtE	3793	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	fyuA	3794	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	astA	184	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	iucD	85	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	iucC	84	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	iucB	84	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	iroB	10	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	iroC	10	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	iroD	10	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	iroE	10	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	iroN	10	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	senB	44	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	esxM	1	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	esxN	1	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	Rv1794	1	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	ykgK/ecpR	1	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	yagZ/ecpA	1	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	yagY/ecpB	1	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	yagX/ecpC	1	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	yagW/ecpD	1	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	yagV/ecpE	1	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	papB	4	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	fliE	1	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	flaG	1	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	flgM	1	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	fliQ	1	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	fimG	1	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	espY2	1	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	papX	2	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	chuX	2	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	sfaX	2	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	fimB	2	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	sfaC	1	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	papK	1	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	essA	1	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	sfaB	1	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	fimF	1	abricate	vfdb	auto	20191102
Klebsiella pneumoniae	(Fcyn)FosA6	6526	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)ampH	8025	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-190	125	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Flq)OqxA	7342	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Flq)OqxBgb	7329	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-187	1252	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-12	897	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)aac6-Ib	2096	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)aadA1-pm	1420	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaOXA-9	1900	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaTEM-150	823	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)strA	2460	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)strB	2502	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Sul)sul2	2545	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)aph(3'')-Ia	52	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Sul)sul1	4086	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Phe)cmlA5	165	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)aadB	192	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Phe)catA1	1602	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Tet)tetD	738	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaTEM-105	2275	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-60	20	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-75	32	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaTEM-154	3	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Flq)qnr-A1	58	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Tmt)dfrA19	46	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Phe)catB3	143	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)CARB-3	18	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)aadA2	2919	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Phe)cmlA6	13	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)aac3-IIa	1480	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Tet)tetR	1932	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Tet)tetA	1902	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(MLS)mph(A)	2281	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Tmt)dfrA1	462	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Flq)qnr-S1	770	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaOXA-1	1885	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Phe)catB4	1292	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaOXA-48	464	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaCTX-M-15	2790	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-11	2036	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)aph3-Ia	1694	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaCTX-M-14	131	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)rmtB	519	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Tet)tetG	36	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Tet)tetR(G)	36	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Tmt)dfrA12	2078	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaKPC-2	1576	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Tet)tetB	231	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Phe)cmlA1	272	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Fcyn)FosA5	1309	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaKPC-3	1185	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaTEM-122	402	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaTEM-168	253	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-172	72	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-106	907	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-76	76	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Flq)qnrB1	1133	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Tmt)dfrA14	2206	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-110	228	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Phe)floR	325	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)aph4-Ia	260	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)aac-IVa	265	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaDHA-1	197	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Flq)qnrB4	203	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Rif)arr3	431	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Tmt)dfrA21	7	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Tmt)dfrA8	9	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSCO-1	79	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-33	78	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)aphA2	18	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaCMY-6	27	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)rmtC	74	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaNDM-1	504	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Flq)qnrB32	26	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-193	4	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaLAP-2	281	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Phe)catA2	529	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)aadA5	117	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaOXA-2	69	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-13	138	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Sul)sul3	300	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaKPC-7	1	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)aphA16	16	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-189	18	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaLAP-1	2	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaFOX-5	8	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Phe)catB11	18	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaTEM-127	137	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaCTX-M-24	4	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaVEB-3	2	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)aac3-IId	599	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Rif)arr2	325	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Phe)catB_variant1	201	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)rmtF	175	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-26	98	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-27	123	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-1	185	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-80	17	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-161	14	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-145	619	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)sat-2A	106	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Tmt)dfrA15b	79	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Phe)cmlA4	22	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaCTX-M-2	78	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)rmtG	12	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)aph(2'')-Ib	17	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)aac6-Im	17	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(MLS)ere(B)	15	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaCTX-M-55	38	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Tmt)dfrA26	3	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-42	8	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-25	10	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaOXA-10	107	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Flq)qnrB5	83	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaTEM-135	124	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-28	189	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaKPC-4	9	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)aac3-Ib	3	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-5	21	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaTEM-176	57	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-67	295	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)aac6-IIc	46	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaTEM-1D	23	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)aac6-33	10	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)aadA12	2	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)aadA22	5	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)aadA17	8	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-32	15	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaTEM-215	6	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-41	11	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaCMY-27	25	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(MLS)msr(E)	315	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(MLS)mph(E)	315	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-36	90	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Tmt)dfrA5	104	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaTEM-219	13	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)aphA6	135	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)armA	322	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(MLS)ere(A2)	77	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaOXA-181	455	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Flq)qnrB17	130	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)aadA16	316	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Tmt)dfrA27	318	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaGES-2	6	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Tmt)dfr16	19	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)aac6-Iq	5	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Rif)arr5	1	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaTEM-15	2	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)aacA29b	1	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaIMP-1	1	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaCMY-17	9	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-173	17	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Tmt)dfrA17	110	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaCTX-M-1	16	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaTEM-206	19	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-52	12	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)aadA8	2	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-40	8	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)aac3-VIa	44	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(MLS)erm(B)	128	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaNDM-5	83	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-63	2	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)rmtH	2	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)aadA8b	4	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-105	5	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-2	15	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-37	9	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-65	8	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Flq)qnrB20	75	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaCTX-M-3	84	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-133	9	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaSHV-101	51	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaTEM-98	1	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Tmt)dfrA10	3	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaGES-1	5	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaTEM-30	4	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaNDM-7	28	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaVIM-1	68	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaVIM-27	5	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaOXA-245	5	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaOXA-162	3	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Col)mcr-9.1	51	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaOXA-436	1	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaVEB-1a	1	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaLEN-24	38	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaTEM-143	103	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaGES-11	1	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Tmt)dfrB3	1	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Flq)qnrA7	1	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Col)mcr-1.2	3	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaIMP-4	23	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Tmt)dfr23	8	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaVEB-1	17	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaCTX-M-9	59	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Tmt)dfrA30	97	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaCMY-4	27	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(Bla)blaVIM-19	2	abricate	argannot	auto	20191103
Klebsiella pneumoniae	(AGly)aph3-VIb	21	abricate	argannot	auto	20191103
